kepid,teff,teff_err,logg,logg_err,fe,fe_err,vsini,comments,binflag,rad,radep,radem,rade,dis,disep,disem,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,sb2flag,visflag,astflag,parflag,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag,zpt,parallax_zpcorrected
10418344,6486.793731,100,4.160705653,0.1,0.000140137,0.06,18.30152203,fit looks good,False,2.5467093782993366,0.1314795697943585,0.1227172279202437,0.1270983988573011,327.4085520855209,11.250620506205053,10.555106551065537,2MASS J19472147+4735354,9.869,8.933,0.023,8.721999999999998,0.024,8.699999999999998,0.015,1636042515805110273,Gaia EDR3 2086577958028302208,2086577958028302208,243746617,2016.0,296.83968325943385,0.09195813,47.593268762514974,0.094097644,3.051712672317297,0.10239178,29.804274,29.028152,22.41235986548996,0.12353654,18.447756258952,0.12053806,-0.20862296,-0.10970811,-0.19845556,0.07004761,0.16808708,0.043937024,-0.19884819,0.011366843,-0.2619687,-0.16209543,336,336,336,0,109.80274,42333.098,1.146492,1632.314,31,False,1.6007693,,,,,,,,38,26,0.1843637,41,17,2,0.0067085195,157.22614,0,0,7.537765,,,,,,,,,False,334,2362072.8372278977,385.25705,6131.1606,9.754133,35,1379911.4801703717,436.66473,3160.1167,9.9889145,39,1426938.1782308589,325.14218,4388.659,9.361882,0.0,0.0,0.0,0.0,0.0,1.1882994,0.6270323,0.23478127,0.392251,-25.706234,3.2673414,6,6500.0,4.5,0.0,81.11304835846934,11.05128980174085,319.6830457331822,66.46337071446456,False,False,False,False,327.1723,316.17117,339.1617,326.4692,317.27786,336.00525,10033.0,-0.015098,3.066810672317297
10651962,6185.830848,100,4.263147304,0.1,-0.03705157,0.06,5.122511054,fit looks good,False,1.292970444770192,0.0517444737671386,0.049310189054103,0.050527331410620796,208.97434274342743,0.4515045150451442,0.4508101081010807,2MASS J19014666+4755486,10.528,9.592,0.027,9.313,0.033,9.252,0.022,1636042515805110273,Gaia EDR3 2131499222833436032,2131499222833436032,821996004,2016.0,285.4443255149422,0.009393589,47.92999457014733,0.01018406,4.772363071302951,0.01043038,457.54453,40.17082,-16.883727067692476,0.013101217,-36.45043697699565,0.012940214,0.059184328,-0.017009981,0.11650814,-0.03518148,0.09074528,-0.064407974,-0.13650121,-0.14043464,-0.19409148,0.122912705,364,364,362,2,-3.2854226,710.51074,0.07671763,7.652949,31,True,1.5903,,,,,,,,41,28,0.019230122,42,15,0,0.0063993125,34.21993,0,0,0.8787068,,,,,,,,,False,344,1292151.3450813133,189.5108,6818.352,10.409083,40,737971.7260914682,337.52753,2186.4045,10.668443,39,799126.3218266724,175.07767,4564.41,9.991357,0.0,1.0,0.0,0.0,0.0,1.1895651,0.6770859,0.25935936,0.41772652,3.481636,0.48088413,11,6000.0,4.5,0.0,78.14870529965961,18.15540151116175,300.9738687484032,69.71386846526568,False,False,False,False,208.96388,208.49895,209.43285,208.93282,208.4226,209.38927,10033.0,-0.012962,4.785325071302951
10732086,6173.7146,100,4.516319426,0.1,0.113616233,0.06,10.15381567,fit looks good,False,1.1076023392694114,0.0438580000875525,0.0418204854023647,0.0428392427449586,186.61449614496144,0.4094920949209495,0.4088200882008834,2MASS J19284619+4802316,10.579,9.668,0.03,9.354,0.029,9.337,0.018,1636042515805110273,Gaia EDR3 2129260106065312128,2129260106065312128,254534495,2016.0,292.1925858936227,0.010905946,48.04215546548784,0.011532599,5.340411689484344,0.011861517,450.23007,16.589128,14.6458081589692,0.01723264,7.7909887753559826,0.016257161,-0.009161187,0.011532909,-0.14457579,-0.016275408,0.07818862,-0.041149635,-0.26995608,-0.152184,-0.10192115,0.19077757,342,342,340,2,-4.81638,722.59827,0.0972298,11.9972515,95,False,,1.580959,0.003553258,0.049116943,0.006157262,0.09455146,-0.11861957,-0.15369387,39,28,0.025532715,43,43,0,0.024387082,104.35169,0,0,0.8186285,,,,,,,,,True,348,1166142.5499454094,322.06137,3620.8706,10.520488,39,654230.7164390173,441.7578,1480.9714,10.799215,40,733447.5173850643,345.02185,2125.8003,10.084473,0.0,1.0,0.0,0.0,0.0,1.1899731,0.71474266,0.27872753,0.43601513,-7.1831408,0.5502022,5,6000.0,3.5,0.0,80.08465029086312,14.03932129110158,312.85731698483704,68.20515925201184,False,False,False,False,186.65372,186.25049,187.04376,186.6691,186.3243,187.00534,10033.0,-0.018286,5.358697689484344
10813492,6071.811,100,4.11740852,0.1,0.090219089,0.06,6.197798013,fit looks good,False,1.470373219213045,0.0584729533713035,0.0557185807482778,0.05709576705979065,257.94992949929497,0.6076765967659981,0.6064940649406481,2MASS J19501408+4811554,10.524,9.735,0.022,9.501,0.017,9.448,0.013,1636042515805110273,Gaia EDR3 2086525421991204480,2086525421991204480,1540122966,2016.0,297.5586563254157,0.00825977,48.198859923666994,0.009205523,3.862783498319959,0.0092117395,419.3327,25.79536,-4.128342973872669,0.011521094,25.46286267259484,0.011806536,-0.030307638,-0.16151445,-0.14222309,-0.04940612,0.0052134786,-0.048139,-0.31996092,0.07865413,0.11699632,0.04624497,379,379,375,4,-4.608124,535.18555,0.050774626,3.4542415,31,False,1.570667,,,,,,,,43,28,0.016902516,46,20,1,0.01156102,150.72325,0,0,0.8346303,,,,,,,,,False,373,991863.1241462596,118.48686,8371.081,10.696238,42,546742.881393095,210.67062,2595.2498,10.994084,41,637721.1846433948,133.58444,4773.918,10.236319,0.0,0.0,0.0,0.0,0.0,1.194181,0.75776577,0.2978468,0.45991898,-24.725815,0.4935973,9,6250.0,4.5,0.0,81.88962186244963,10.917367629175338,321.462317720243,66.78073133628035,False,False,False,False,258.04672,257.40256,258.68665,257.7559,257.2223,258.37518,10033.0,-0.013987,3.876770498319959
10813660,6138.163249,100,4.214825133,0.1,-0.026136764,0.06,5.349708496,fit looks good,False,1.4361887569306604,0.056695430222998,0.0540235613309585,0.055359495776978254,296.17821978219786,0.950265502654986,0.9467374673747032,2MASS J19502568+4811563,11.045,10.059,0.022,9.811000000000002,0.017,9.79,0.013,1636042515805110273,Gaia EDR3 2086525490710692864,2086525490710692864,675443887,2016.0,297.6071706110632,0.009631854,48.19908197177765,0.010847874,3.346935274639914,0.010917417,306.56842,30.108908,24.54593061978009,0.013517766,17.436847823468128,0.014709415,0.014346792,-0.113257386,-0.1266555,-0.029093448,0.050696082,-0.016974922,-0.30487725,0.07974597,0.14828332,0.0731328,399,399,397,2,-2.098479,1004.6606,0.09440098,13.865976,31,True,1.5760607,,,,,,,,46,28,0.020945031,49,21,1,0.007859222,153.6983,0,0,0.9251697,,,,,,,,,False,382,741609.427766513,139.63359,5311.1104,11.011929,47,413560.7501530163,171.6028,2409.9883,11.297194,48,472133.1593461,160.29909,2945.3267,10.562735,0.0,0.0,0.0,0.0,0.0,1.1942862,0.7344589,0.28526497,0.44919395,-24.585436,0.4955583,6,6000.0,4.0,-0.5,81.90566805037945,10.889128248621535,321.53508531050227,66.76582528459468,False,False,False,False,296.27762,295.19568,297.1114,296.2944,295.1481,297.33945,10033.0,-0.029503,3.376438274639914
10907438,6122.422849,100,3.955044498,0.1,0.184242904,0.06,5.054287957,fit looks good,False,2.264572473108984,0.0903580985333705,0.0862296547221426,0.08829387662775655,392.7164391643917,2.005602056020564,1.9906529065290783,2MASS J18591512+4822033,10.682,9.706,0.024,9.469,0.016,9.416,0.014,1636042515805110273,Gaia EDR3 2131569973834962944,2131569973834962944,1788011530,2016.0,284.81304854854994,0.012197792,48.36753950030856,0.013818297,2.5287063025395784,0.013080734,193.31532,5.941763,1.4006410457072431,0.015047196,-5.774318334569983,0.01696473,-0.248145,-0.12389827,-0.08856645,0.14585042,0.13570996,0.0808286,-0.34931722,-0.01995484,-0.09021909,-0.08857855,307,307,307,0,-2.814572,762.4109,0.106569536,13.957822,95,False,,1.5704534,0.003844841,-0.20422992,0.19888495,-0.036779977,0.12262893,-0.2183687,35,26,0.024583507,38,38,0,0.021208322,171.2336,0,0,0.88644457,,,,,,,,,False,314,1032091.32435315,212.27896,4861.9575,10.653071,36,570862.6110468822,352.43152,1619.7831,10.947213,35,657789.128950892,193.6757,3396.343,10.202679,0.0,0.0,0.0,0.0,0.0,1.1904486,0.7445345,0.29414177,0.45039272,-50.60659,0.5477496,3,6000.0,3.5,0.0,78.42636910198166,18.70261958796564,300.18893864619133,70.25855725625324,False,False,False,False,393.00055,391.23206,395.00034,392.5212,390.6752,394.2996,10033.0,-0.017861,2.5465673025395783
10974969,6000.262702,100,3.900354815,0.1,-0.08092677,0.06,7.8121684,fit looks good,False,2.82760497616447,0.1156521680402518,0.1103063871940408,0.1129792776171463,400.54085640856414,1.978292782927781,1.9641376413764533,2MASS J19260161+4825204,10.325,9.316,0.025,9.068,0.021,9.013000000000002,0.018,1636042515805110273,Gaia EDR3 2129330818405617408,2129330818405617408,688454792,2016.0,291.5066741693561,0.011463709,48.42224457862061,0.012296787,2.4826271590175004,0.012405659,200.12054,18.159943,-7.016183487256758,0.015110649,-16.749825523230506,0.0147974575,-0.19618441,-0.20695297,-0.12655617,0.15027969,0.27607238,0.09769074,-0.38836744,-0.01968678,-0.17084712,-0.0685632,335,335,330,5,0.09846708,840.42847,0.09679298,12.603346,31,False,1.5743127,,,,,,,,38,27,0.022126716,43,18,3,0.012719466,0.17752013,0,0,1.0028379,,,,,,,,,False,327,1442744.154585059,265.6487,5431.0225,10.289393,40,800480.0791091224,337.25296,2373.5303,10.580166,40,922943.667033784,245.8219,3754.5217,9.834957,0.0,0.0,0.0,0.0,0.0,1.1945456,0.74520874,0.29077244,0.4544363,-4.6618605,0.18128075,5,6250.0,4.5,0.0,80.24225349850283,14.61368884399988,312.1358816702825,68.73726571991024,False,False,False,False,400.48184,397.76904,402.789,400.21768,398.01483,401.9993,10033.0,-0.014179,2.4968061590175004
10988876,6133.38972,100,4.334310373,0.1,-0.096374074,0.06,2.555427264,fit looks good,False,1.170013334163265,0.0461329628902205,0.0439629011258559,0.0450479320080382,185.6875738757388,0.4833519135191295,0.4821678216782175,2MASS J19492084+4829253,10.432,9.473,0.024,9.23,0.017,9.224,0.013,1636042515805110273,Gaia EDR3 2086728488043496704,2086728488043496704,912028988,2016.0,297.3369428011447,0.011905562,48.49038980223966,0.0140604,5.366829055156529,0.01413521,379.67807,11.650281,10.826254848118044,0.016407691,4.303632051729949,0.016964743,0.038520537,0.14830552,-0.0831866,0.084047705,0.30967003,0.09340114,-0.24425626,-0.105535954,-0.098372914,-0.006454137,289,289,287,2,-2.5368462,742.2495,0.10370361,13.36494,95,False,,1.5840167,0.0037589907,-0.18851614,-0.108232066,-0.035963055,-0.03919453,0.090560116,33,23,0.023913534,39,39,0,0.006490391,3.8863494,0,0,0.89377856,,,,,,,,,False,322,1338013.3828415778,302.67807,4420.5825,10.371216,37,757086.2506164326,295.75586,2559.8352,10.640678,37,832935.6970840967,143.70142,5796.2944,9.946367,0.0,0.0,0.0,0.0,0.0,1.1883453,0.69431114,0.2694626,0.42484856,-31.750805,0.56746113,7,5500.0,3.5,0.0,82.078308114454,11.186460119602575,321.47834516342255,67.10732814008594,False,False,False,False,185.68758,185.19803,186.09395,185.73424,185.35147,186.1795,10033.0,-0.018652,5.3854810551565295
11025641,6135.149506,100,4.202213698,0.1,-0.151446976,0.06,3.983481128,fit looks good,False,2.1262737004832086,0.0905884711807258,0.0864536343582669,0.08852105276949634,445.6475454754548,6.195975719757257,6.044692446924444,2MASS J19190182+4834036,11.073,10.139,0.021,9.893,0.026,9.838,0.02,1636042515805110273,Gaia EDR3 2129485334148855552,2129485334148855552,806614186,2016.0,289.7576501107077,0.026985118,48.56751026432944,0.02992312,2.20865523632952,0.031102974,71.01106,38.077763,1.3829095344749298,0.03797725,-38.0526418844678,0.03867588,-0.06975206,-0.17129259,-0.016659344,0.15672839,0.18635115,0.11731103,-0.22150798,-0.018860254,-0.27372897,0.007726227,291,291,290,1,21.238625,3932.642,0.3140331,140.38239,31,False,1.578838,,,,,,,,33,25,0.054695196,37,14,1,0.015509471,179.20334,0,0,2.0092258,,,,,,,,,False,291,678489.5511784747,173.2854,3915.4456,11.108509,34,380744.1641605933,223.47162,1703.7697,11.386959,34,429703.74945573846,141.05011,3046.4617,10.664972,0.0,0.0,0.0,0.0,0.0,1.1944884,0.7219868,0.27845,0.44353676,-24.9108,0.8040737,10,6250.0,4.5,0.0,79.89162567889836,15.731694240598518,309.3143310092209,69.3248680961628,False,False,False,False,445.45703,440.6096,450.37115,446.73547,440.75082,451.9948,10033.0,-0.036737,2.24539223632952
11136719,6536.419607,100,4.2509794,0.1,0.242745522,0.06,16.30612491,fit looks good,False,1.8868186064898655,0.0713413348844909,0.068197974985962,0.06976965493522645,407.39648396483966,2.1144031440314848,2.098343983439804,2MASS J19254634+4842009,10.935,10.029,0.021,9.854,0.017,9.813,0.015,1636042515805110273,Gaia EDR3 2129352705560192768,2129352705560192768,509587154,2016.0,291.443099328114,0.010947803,48.70022492776836,0.013115289,2.4354404156089315,0.01281384,190.06328,6.3496823,-3.799117787873369,0.0136510115,-5.087746885357672,0.015979815,-0.11004634,-0.17700648,0.02299311,0.03783086,0.22492163,-0.056373112,-0.28037938,-0.14296208,-0.14339931,0.037561327,323,323,323,0,-5.5289745,881.78723,0.10648005,16.492163,95,False,,1.596334,0.0032475567,-0.063583486,-0.08090319,0.047907427,0.08892153,-0.046776965,37,26,0.022655986,38,38,0,0.022952521,1.1298752,0,0,0.7876889,,,,,,,,,False,325,859464.9623971592,191.6022,4485.674,10.851796,37,499381.1415206411,246.77916,2023.5953,11.092462,37,519798.7785937815,223.24666,2328.3608,10.458307,0.0,0.0,0.0,1.0,0.0,1.1858307,0.6341543,0.24066544,0.39348888,-19.994616,0.95502,7,6250.0,4.5,-0.25,80.4856095277688,14.76740923922448,312.3407019303298,69.00854686175869,False,False,False,False,407.45978,405.82382,409.11658,406.9942,405.19604,409.19467,10033.0,-0.019371,2.454811415608932
11197632,6083.616091,100,4.339960583,0.1,0.049187112,0.06,3.671128264,fit looks good,False,1.1653567860695744,0.046327277231408,0.0441290074485554,0.045228142339981695,178.73442684426846,0.3755682556825661,0.3749928899289045,2MASS J19410064+4853095,10.441,9.396,0.02,9.186000000000002,0.018,9.154000000000002,0.014,1636042515805110273,Gaia EDR3 2134787969493370496,2134787969493370496,773271967,2016.0,295.2526857881787,0.01091548,48.88614650060367,0.010984557,5.580918489018837,0.01186052,470.54587,33.812824,2.7028785758803373,0.014043688,33.70462340605124,0.013941196,0.0045502326,0.13982877,-0.060848158,-0.096386984,0.0023893584,-0.08867424,-0.16086537,-0.09329798,-0.12220993,0.06840841,362,362,354,8,-0.96607894,836.3181,0.097786546,12.9549465,31,False,1.5792177,,,,,,,,41,25,0.020204972,44,18,2,0.007526548,40.230175,0,0,0.9627139,,,,,,,,,False,350,1376798.2411431903,297.99362,4620.227,10.340191,39,770825.191230293,374.7778,2056.7524,10.621153,39,868300.3181798101,156.74014,5539.744,9.90122,0.0,0.0,0.0,0.0,0.0,1.1905342,0.71993256,0.280962,0.43897057,-11.278346,0.39330953,6,6500.0,4.5,0.0,81.78035581001602,12.588122842532336,318.7563002667832,68.09446627465093,False,False,False,False,178.654,178.18912,179.01729,178.64615,178.21883,179.13098,10033.0,-0.014028,5.594946489018836
11283797,5979.844625,100,4.454833752,0.1,0.055220992,0.06,4.445933947,fit looks good,False,1.0384467979690557,0.0419340878479261,0.039910510507337,0.04092229917763155,206.2213872138721,0.4526301263012726,0.4518601186011892,2MASS J18552882+4903125,11.09,10.038,0.024,9.787,0.017,9.735,0.014,1636042515805110273,Gaia EDR3 2131857354386343680,2131857354386343680,1374307805,2016.0,283.8700407423665,0.009959355,49.053550601572994,0.010917772,4.821151718168334,0.010736753,449.03256,20.019716,-3.2520029472770813,0.013123031,19.75382272539123,0.014066878,-0.03807476,0.058062002,-0.08914816,0.026133295,0.10162707,-0.0075064916,-0.31314453,-0.111008205,0.0381387,0.03544194,382,382,378,4,-1.1874104,1000.6094,0.09950921,16.380056,31,True,1.5702928,,,,,,,,44,29,0.019907413,45,20,1,0.014336972,177.07887,0,0,0.9559619,,,,,,,,,True,380,747527.0717037752,145.16873,5149.367,11.0033,42,413220.086373161,249.9233,1653.3877,11.298089,42,479410.3048230441,165.86775,2890.3164,10.546127,0.0,42.0,0.0,42.0,0.0,1.1941111,0.7519617,0.2947893,0.4571724,-16.362452,0.54990244,10,6000.0,4.5,0.25,78.88824040150156,19.51952384434074,299.0108046007621,71.0987435205824,False,False,False,False,206.12643,205.61922,206.61581,206.22949,205.7782,206.67276,10033.0,-0.028058,4.849209718168334
11362858,6367.613126,100,4.561762643,0.1,0.019929012,0.06,10.86967714,fit looks good,False,1.168227492968247,0.0445195437542764,0.0425490096784006,0.0435342767163385,171.7588155881559,0.4081480814808174,0.4072840728407243,2MASS J19491330+4911062,10.275,9.254,0.024,9.059,0.017,9.008,0.013,1636042515805110273,Gaia EDR3 2086783326186066944,2086783326186066944,49541335,2016.0,297.3054725136606,0.012297815,49.18507551333096,0.014109942,5.80367192495071,0.013952866,415.94836,8.531515,7.563999693507044,0.017571673,3.9462200046245153,0.019347567,0.0785533,0.020260962,-0.1266781,-0.035274375,-0.040467136,-0.036097705,-0.2608612,-0.081791215,-0.037875205,0.14157403,412,412,408,4,-2.7106388,1412.6344,0.14545065,27.881907,95,False,,1.5951575,0.003963444,0.03244317,0.015295975,0.1694864,-0.13864896,-0.14538948,47,28,0.02792848,52,52,0,0.01960509,161.46463,0,0,0.90514064,,,,,,,,,False,428,1694341.3906626413,544.68713,3110.669,10.114864,47,970279.0344949996,546.34283,1775.9528,10.371301,46,1039377.3959759978,471.6978,2203.4814,9.705962,0.0,0.0,0.0,0.0,0.0,1.1860989,0.6653385,0.25643635,0.40890217,-11.492517,0.89064384,3,6500.0,4.5,0.0,82.6910798051107,11.535889415894967,322.291149039441,67.72830733304022,False,False,False,False,171.75174,171.38492,172.19164,171.83778,171.34659,172.35512,10033.0,-0.018524,5.822195924950711
11389437,6060.354908,100,4.097622916,0.1,0.077929294,0.06,5.656094011,fit looks good,False,1.7447461101694044,0.0696581677086662,0.0662320933703688,0.0679451305395175,259.8173136731368,0.76143211432111,0.7590130901309067,2MASS J18545554+4913468,10.385,9.403,0.02,9.139,0.018,9.095,0.013,1636042515805110273,Gaia EDR3 2131863848376886912,2131863848376886912,591676239,2016.0,283.7315543495969,0.010156876,49.22975002198799,0.011698001,3.835634128671989,0.011369841,337.3516,18.246147,14.008122493272026,0.012669917,11.69163656875547,0.015679423,0.015950853,-0.085054405,-0.0010926238,0.029058596,-0.16549456,0.022300247,-0.1465875,-0.04445469,-0.035724077,0.06241697,355,355,352,3,1.0883237,965.2142,0.09977355,14.673136,31,False,1.5765688,,,,,,,,40,27,0.021837546,41,15,1,0.005835841,133.96053,0,0,1.0406218,,,,,,,,,False,345,1363111.4868827492,270.20374,5044.7544,10.351038,40,761124.2643519812,357.9455,2126.3691,10.634903,41,868535.1264554468,254.26318,3415.8901,9.900927,0.0,0.0,0.0,0.0,0.0,1.1955438,0.73397636,0.28386497,0.4501114,-19.011522,0.4446378,8,6250.0,4.0,-0.25,79.03331933622624,19.662955002631147,298.90311502284294,71.29380530346093,False,False,False,False,259.8859,259.01965,260.58002,259.82306,258.98703,260.647,10033.0,-0.01331,3.848944128671989
11444160,6149.586293,100,4.399573774,0.1,0.041787358,0.06,6.385559656,fit looks good,False,1.167165342250345,0.0465579850666586,0.0443987263831415,0.04547835572490005,156.18871388713887,0.2293521735217325,0.2292952929529406,2MASS J19011937+4920307,10.105,9.167,0.022,8.883,0.026,8.845,0.02,1636042515805110273,Gaia EDR3 2132012145007894784,2132012145007894784,485095968,2016.0,285.3307674337261,0.008859836,49.34167635480088,0.009368304,6.388747909814588,0.009490745,673.1556,50.65029,4.488664665778432,0.011448823,-50.45100625777948,0.012060179,-0.08106002,-0.09645758,0.09227561,0.049100235,-0.03769175,0.041403227,-0.18285406,-0.02418785,-0.1053617,-0.08497028,366,366,364,2,-4.2799807,601.8125,0.06432132,5.70658,31,True,1.5842685,,,,,,,,41,27,0.017158993,45,16,0,0.025288189,174.68158,0,0,0.8437258,,,,,,,,,False,370,1828669.7723477124,299.20126,6111.8384,10.032028,42,1034917.4344190012,525.5514,1969.2031,10.301278,44,1142696.6193666945,279.66913,4085.8877,9.603068,0.0,0.0,0.0,0.0,0.0,1.1908187,0.69820976,0.26924992,0.42895985,3.5669255,0.58522207,5,6000.0,4.5,0.0,79.5158027139985,18.71796333150026,302.0866127759207,71.07741178593008,False,False,False,False,156.20557,155.9614,156.4179,156.18076,155.94781,156.38057,10033.0,-0.013783,6.402530909814588
11453915,6359.78827,100,4.492968661,0.1,-0.140685468,0.06,7.997956869,fit looks good,False,1.2355413973318476,0.0481315160437729,0.045803766670013,0.04696764135689295,192.56562865628655,0.4904329043290261,0.4892609726097419,2MASS J19243266+4921579,10.354,9.45,0.023,9.186000000000002,0.026,9.143,0.02,1636042515805110273,Gaia EDR3 2129936198335070208,2129936198335070208,1115814669,2016.0,291.13617967444384,0.012445327,49.36616390230365,0.013227977,5.180157112254675,0.013337131,388.40115,20.985916,11.04744474875577,0.015791701,17.842718505738873,0.016687473,-0.084170826,0.0784304,-0.23681991,0.06395632,0.16755587,0.053710442,-0.19705246,-0.053286333,-0.025201617,-0.1578817,304,304,299,5,1.4993511,889.14514,0.11048386,15.729723,31,True,1.5987086,,,,,,,,35,25,0.024548097,38,17,1,0.008411787,83.93251,0,0,1.0613084,,,,,,,,,False,288,1470707.9867146504,364.4859,4035.0203,10.268551,35,851266.176665408,320.42303,2656.6946,10.513379,35,895114.5940776524,195.32376,4582.7227,9.868199,0.0,0.0,0.0,0.0,0.0,1.1874422,0.64517975,0.24482822,0.40035152,-36.438465,1.6072105,6,6500.0,4.5,-0.25,81.02823956912961,15.224828052024588,312.59382398127514,69.69847406277586,False,False,False,False,192.61964,192.11623,193.11633,192.5636,192.08514,192.9859,10033.0,-0.012961,5.193118112254675
11467550,6111.641063,100,4.038050943,0.1,0.058145069,0.06,7.124517158,fit looks good,False,2.024492754036366,0.0803890915932465,0.0768651598498104,0.07862712572152845,404.5567625676257,1.5834298342983288,1.5753567935679484,2MASS J19492918+4921102,11.045,10.002,0.02,9.771,0.018,9.732,0.014,1636042515805110273,Gaia EDR3 2087160767909629952,2087160767909629952,884099170,2016.0,297.3716343343498,0.00861183,49.35283393842654,0.009942701,2.4439321991212464,0.009743739,250.82079,8.6380005,5.992265272633525,0.012146039,6.22155985652881,0.012335235,-0.1411122,0.0073515847,0.052708574,0.10872904,0.16681024,0.07002881,-0.15651317,-0.033025466,0.011373992,0.054175064,383,383,382,1,-4.5889,767.6817,0.07262434,8.403249,31,True,1.5701226,,,,,,,,43,27,0.01745947,47,17,1,0.012082338,141.81952,0,0,0.8367938,,,,,,,,,False,373,752300.8733086194,106.666885,7052.806,10.9963875,41,415677.1754722145,263.80246,1575.7137,11.291652,38,484161.0862848376,103.20038,4691.4663,10.53542,0.0,0.0,0.0,1.0,0.0,1.1961149,0.7562313,0.29526424,0.46096706,-18.664505,0.5894483,6,6250.0,4.0,-0.25,82.86265143276576,11.577737795246158,322.6056434704926,67.85430726455225,False,False,False,False,404.63434,403.34387,405.98608,404.44638,403.185,405.74503,10033.0,-0.028015,2.4719471991212463
11512820,6244.57386,100,4.568887742,0.1,-0.023297935,0.06,2.586845451,fit looks good,False,1.0833803974213998,0.0421572553692775,0.0402884378501058,0.04122284660969165,200.34009540095403,0.4102940629406362,0.4097360573605897,2MASS J19375440+4928384,10.741,9.783,0.021,9.57,0.017,9.531,0.015,1636042515805110273,Gaia EDR3 2135005226117550848,2135005226117550848,631726990,2016.0,294.4766803865023,0.009475971,49.477344542805,0.009601631,4.978896189117847,0.010314818,482.6936,3.2437496,-1.873447623070312,0.012845657,2.648038151600698,0.012284138,-0.11361433,-0.17742737,-0.099923566,0.013307448,0.08258351,-0.02130377,-0.19295244,0.054432552,-0.217249,-0.17993395,389,389,387,2,0.32476836,834.558,0.08306412,10.602931,31,True,1.5865859,,,,,,,,44,27,0.01900494,50,20,1,0.004938679,14.873264,0,0,1.0108968,,,,,,,,,False,402,992604.762995924,323.20224,3071.1567,10.695426,43,562106.9288670721,530.2429,1060.0933,10.963995,43,618049.2981876367,408.1187,1514.3861,10.270338,0.0,0.0,0.0,0.0,0.0,1.1889488,0.6936569,0.268569,0.42508793,-24.257486,1.1821744,5,6000.0,4.5,0.0,82.08821844721894,13.306996328410415,318.26030751150824,68.85188666448504,False,False,False,False,200.42348,200.0945,200.80534,200.30164,199.93292,200.69952,10033.0,-0.01266,4.991556189117848
